province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,party_list,125,125,120,90,90,0,0,10,34,,สร้างอนาคตไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,1,,กล้าธรรม,30,สามสิบ,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,2,,ภูมิใจไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,3,,เพื่อไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,4,,ประชาชน,8,แปด,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,5,,ไทรวมพลัง,45,สี่สิบห้า,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,6,,ประชาธิปไตยใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,7,,พลังประชารัฐ,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,8,,ประชาธิปัตย์,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,9,,เศรษฐกิจ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,6,constituency,125,90,120,90,87,1,2,30,10,,ไทยก้าวใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,1,,ไทยทรัพย์ทวี,6,หก,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,2,,เพื่อชาติไทย,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,3,,ใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,4,,มิติใหม่,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,5,,รวมใจไทย,9,เก้า,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,6,,รวมไทยสร้างชาติ,4,สี่,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,7,,พลวัต,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,8,,ประชาธิปไตยใหม่,3,สาม,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,9,,เพื่อไทย,31,สามร้อยเอ็ด,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,10,,ทางเลือกใหม่,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,11,,เศรษฐกิจ,13,สิบสาม,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,12,,เสรีรวมไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,13,,รวมพลังประชาชน,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,14,,ท้องที่ไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,15,,อนาคตไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,16,,พลังเพื่อไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,17,,ไทยชนะ,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,18,,พลังสังคมใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,19,,สังคมประชาธิปไตยไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,20,,ฟิวชัน,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,21,,ไทรวมพลัง,60,หกสิบ,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,22,,ก้าวอิสระ,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,23,,ปวงชนไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,24,,วิชชันใหม่,3,สาม,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,25,,เพื่อชีวิตใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,26,,คลองไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,27,,ประชาธิปัตย์,15,สิบห้า,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,28,,ไทยก้าวหน้า,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,29,,ไทยภักดี,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,30,,แรงงานสร้างชาติ,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,31,,ประชากรไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,32,,ครูไทยเพื่อประชาชน,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,33,,ประชาชาติ,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,34,,สร้างอนาคตไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,35,,รักชาติ,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,36,,ไทยพร้อม,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,37,,ภูมิใจไทย,38,สามสิบแปด,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,38,,พลังธรรมใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,39,,กรีน,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,40,,ไทยธรรม,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,41,,แผ่นดินธรรม,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,42,,กล้าธรรม,73,เจ็ดสิบสาม,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,43,,พลังประชารัฐ,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,44,,โอกาสใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,45,,เป็นธรรม,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,46,,ประชาชน,37,สามสิบเจ็ด,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,47,,ประชาไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,48,,ไทยสร้างไทย,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,49,,ไทยก้าวใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,50,,ประชาอาสาชาติ,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,51,,พร้อม,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,52,,เครือข่ายชาวนาแห่งประเทศไทย,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,53,,ไทยพิทักษ์ธรรม,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,54,,ความหวังใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,55,,ไทยรวมไทย,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,56,,เพื่อบ้านเมือง,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,party_list,516,326,500,326,315,11,0,174,57,,พลังไทยรักชาติ,315,สามร้อยสิบห้า,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,1,,กล้าธรรม,166,หนึ่งร้อยหกสิบหก,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,2,,ภูมิใจไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,3,,เพื่อไทย,6,หก,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,4,,ประชาชน,14,สิบสี่,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,5,,ไทรวมพลัง,126,หนึ่งร้อยยี่สิบหก,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,6,,ประชาธิปไตยใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,7,,พลังประชารัฐ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,8,,ประชาธิปัตย์,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,9,,เศรษฐกิจ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลโนนรัง,7,constituency,516,326,500,326,316,7,3,174,10,,ไทยก้าวใหม่,0,ศูนย์,PASS,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,1,,กล้าธรรม,57,ห้าสิบเจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,2,,ภูมิใจไทย,11,สิบเอ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,3,,เพื่อไทย,13,สิบสาม,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,4,,ประชาชน,31,สามสิบเอ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,5,,ไทรวมพลัง,195,หนึ่งร้อยเก้าสิบห้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,6,,ประชาธิปไตยใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,7,,พลังประชารัฐ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,8,,ประชาธิปัตย์,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,9,,เศรษฐกิจ,3,สาม,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,1,constituency,402,316,400,316,296,7,14,84,10,,ไทยก้าวใหม่,3,สาม,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,10,party_list,217,184,200,184,176,6,2,16,1,,ไทยทรัพย์ทวี,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,10,party_list,217,184,200,184,176,6,2,16,2,,เพื่อชาติไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลขี้เหล็ก,ตำบลขี้เหล็ก,10,party_list,217,184,200,184,176,6,2,16,3,,ใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
