api_seconds,attempt,file,prompt_chars,request_label,response_chars,status,status_code,total_seconds,wait_seconds
15.994,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,11069,initial,7193,PASS,200,15.994,0.0
14.558,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,25819,retry,7194,PASS,200,14.558,0.0
4.079,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,5800,initial,1719,PASS,200,4.079,0.0
4.28,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,9703,retry,1719,PASS,200,4.28,0.0
15.22,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,8569,initial,7378,PASS,200,15.22,0.0
17.73,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,24015,retry,7380,PASS,200,17.73,0.0
5.092,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,4754,initial,1721,PASS,200,5.092,0.0
16.907,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,7915,initial,7302,PASS,200,16.907,0.0
14.104,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,22817,retry,7303,PASS,200,14.104,0.0
3.914,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 13\5ทับ18.pdf,5777,initial,1734,PASS,200,3.914,0.0
4.029,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 13\5ทับ18.pdf,9457,retry,1734,PASS,200,4.029,0.0
13.609,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,7923,initial,4361,PASS,200,13.609,0.0
9.117,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,18054,retry,4361,PASS,200,9.117,0.0
4.899,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5734,initial,1728,PASS,200,4.899,0.0
18.488,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,9073,initial,7389,PASS,200,18.488,0.0
4.949,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,5547,initial,1732,PASS,200,4.949,0.0
3.883,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,9281,retry,1732,PASS,200,3.883,0.0
9.813,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,11069,initial,4377,PASS,200,9.813,0.0
5.785,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,20343,retry,2611,PASS,200,5.785,0.0
4.33,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,5416,initial,1690,PASS,200,4.33,0.0
4.372,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตตำบลเขื่องใน\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,9051,retry,1690,PASS,200,4.372,0.0
16.544,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 1 (เทศบาล)\5ทับ18(บช).pdf,9139,initial,7382,PASS,200,16.544,0.0
15.684,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 1 (เทศบาล)\5ทับ18(บช).pdf,25069,retry,7383,PASS,200,15.684,0.0
4.481,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 1 (เทศบาล)\5ทับ18.pdf,5733,initial,1733,PASS,200,4.481,0.0
4.634,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 1 (เทศบาล)\5ทับ18.pdf,9521,retry,1733,PASS,200,4.634,0.0
18.109,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 2 (เทศบาล)\5ทับ18(บช).pdf,8990,initial,7323,PASS,200,18.109,0.0
4.039,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 2 (เทศบาล)\5ทับ18.pdf,5593,initial,1695,PASS,200,4.039,0.0
16.083,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 3 (เทศบาล)\5ทับ18(บช).pdf,8964,initial,7478,PASS,200,16.083,0.0
15.015,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 3 (เทศบาล)\5ทับ18(บช).pdf,24586,retry,7189,PASS,200,15.015,0.0
10.263,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 3 (เทศบาล)\5ทับ18.pdf,5660,initial,1721,PASS,200,10.263,0.0
13.63,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 4 (เทศบาล)\5ทับ18(บช).pdf,8876,initial,7225,PASS,200,13.63,0.0
8.919,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 4 (เทศบาล)\5ทับ18.pdf,5689,initial,1719,PASS,200,8.919,0.0
4.235,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 4 (เทศบาล)\5ทับ18.pdf,9912,retry,1720,PASS,200,4.235,0.0
11.33,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 5 (เทศบาล)\5ทับ18(บช).pdf,6937,initial,4391,PASS,200,11.33,0.0
5.442,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 5 (เทศบาล)\5ทับ18(บช).pdf,17044,retry,2673,PASS,200,5.442,0.0
10.612,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 5 (เทศบาล)\5ทับ18.pdf,5795,initial,1719,PASS,200,10.612,0.0
15.524,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 6 (เทศบาล)\5ทับ18(บช).pdf,9117,initial,7391,PASS,200,15.524,0.0
27.426,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 6 (เทศบาล)\5ทับ18(บช).pdf,24488,retry,7391,PASS,200,27.426,0.0
4.492,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 6 (เทศบาล)\5ทับ18.pdf,5607,initial,1695,PASS,200,4.492,0.0
18.237,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 7 (เทศบาล)\5ทับ18(บช).pdf,8986,initial,7390,PASS,200,18.237,0.0
4.388,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 7 (เทศบาล)\5ทับ8.pdf,5930,initial,1717,PASS,200,4.388,0.0
14.524,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 8 (เทศบาล)\5ทับ18(บช).pdf,7761,initial,7260,PASS,200,14.524,0.0
17.795,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 8 (เทศบาล)\5ทับ18(บช).pdf,22696,retry,7262,PASS,200,17.795,0.0
4.701,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 8 (เทศบาล)\5ทับ18.pdf,4536,initial,1744,PASS,200,4.701,0.0
4.251,1,rawData\อำเภอเขื่องใน\ตำบลเขื่องใน\เขตเทศบาล และนอกเขต\หน่วยเลือกตั้งที่ 8 (เทศบาล)\5ทับ18.pdf,9414,retry,1746,PASS,200,4.251,0.0
17.021,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,8817,initial,7385,PASS,200,17.021,0.0
18.045,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,23749,retry,7385,PASS,200,18.045,0.0
3.783,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,6011,initial,1736,PASS,200,3.783,0.0
13.959,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,8929,initial,7246,PASS,200,13.959,0.0
14.894,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,24946,retry,7247,PASS,200,14.894,0.0
3.764,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,5601,initial,1715,PASS,200,3.764,0.0
4.115,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9352,retry,1715,PASS,200,4.115,0.0
4.199,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,5475,initial,1505,PASS,200,4.199,0.0
3.764,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,8898,retry,1505,PASS,200,3.764,0.0
5.186,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,5790,initial,1695,PASS,200,5.186,0.0
17.801,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,8934,initial,7155,PASS,200,17.801,0.0
4.037,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5603,initial,1709,PASS,200,4.037,0.0
16.093,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,7808,initial,4283,PASS,200,16.093,0.0
14.634,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,17072,retry,4283,PASS,200,14.634,0.0
3.822,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,5979,initial,1518,PASS,200,3.822,0.0
8.775,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,7135,initial,4345,PASS,200,8.775,0.0
8.838,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,16344,retry,4345,PASS,200,8.838,0.0
4.117,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5792,initial,1722,PASS,200,4.117,0.0
14.502,1,rawData\อำเภอเขื่องใน\ตำบลแดงหม้อ\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,9989,retry,1721,PASS,200,14.502,0.0
9.221,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,7218,initial,4395,PASS,200,9.221,0.0
15.024,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,17330,retry,4395,PASS,200,15.024,0.0
4.036,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5797,initial,1726,PASS,200,4.036,0.0
20.254,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,8524,initial,7382,PASS,200,20.254,0.0
17.699,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,24491,retry,7383,PASS,200,17.699,0.0
3.84,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9213,initial,1718,PASS,200,3.84,0.0
8.683,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,6843,initial,4359,PASS,200,8.683,0.0
10.178,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,16464,retry,4360,PASS,200,10.178,0.0
5.015,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,5628,initial,1707,PASS,200,5.015,0.0
8.486,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,6340,initial,4386,PASS,200,8.486,0.0
9.673,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,15393,retry,4386,PASS,200,9.673,0.0
3.943,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5688,initial,1724,PASS,200,3.943,0.0
9.04,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,7141,initial,4327,PASS,200,9.04,0.0
12.613,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,16245,retry,4327,PASS,200,12.613,0.0
4.388,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,4744,initial,1707,PASS,200,4.388,0.0
5.003,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,8432,retry,1707,PASS,200,5.003,0.0
9.318,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,8559,initial,4513,PASS,200,9.318,0.0
6.029,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,17884,retry,2741,PASS,200,6.029,0.0
4.883,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5879,initial,1703,PASS,200,4.883,0.0
19.319,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,9317,initial,7387,PASS,200,19.319,0.0
17.925,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,24319,retry,7387,PASS,200,17.925,0.0
3.724,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5463,initial,1740,PASS,200,3.724,0.0
4.583,1,rawData\อำเภอเขื่องใน\ตำบลโนนรัง\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,9139,retry,1740,PASS,200,4.583,0.0
6.824,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5860,initial,1707,PASS,200,6.824,0.0
5.691,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,10051,retry,1707,PASS,200,5.691,0.0
19.917,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,7909,initial,7536,PASS,200,19.917,0.0
20.131,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,23453,retry,7536,PASS,200,20.131,0.0
6.893,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,5599,initial,1713,PASS,200,6.893,0.0
10.417,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,9794,retry,1713,PASS,200,10.417,0.0
16.469,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,9066,initial,7439,PASS,200,16.469,0.0
13.027,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,24075,retry,4523,PASS,200,13.027,0.0
4.062,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,5754,initial,1730,PASS,200,4.062,0.0
21.808,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,8838,initial,7399,PASS,200,21.808,0.0
10.755,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,24388,retry,4483,PASS,200,10.755,0.0
3.937,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,5705,initial,1691,PASS,200,3.937,0.0
4.457,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9328,retry,1691,PASS,200,4.457,0.0
10.92,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,6991,initial,4496,PASS,200,10.92,0.0
12.406,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,16276,retry,4496,PASS,200,12.406,0.0
3.979,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,5612,initial,1721,PASS,200,3.979,0.0
8.973,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,7158,initial,4517,PASS,200,8.973,0.0
9.066,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,16441,retry,4517,PASS,200,9.066,0.0
6.887,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5625,initial,1738,PASS,200,6.887,0.0
14.244,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,8534,initial,7291,PASS,200,14.244,0.0
4.113,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,5763,initial,1713,PASS,200,4.113,0.0
9.615,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,6990,initial,4333,PASS,200,9.615,0.0
5.65,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,17696,retry,2617,PASS,200,5.65,0.0
3.966,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5737,initial,1724,PASS,200,3.966,0.0
15.42,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,8924,initial,7594,PASS,200,15.42,0.0
17.283,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,23988,retry,7560,PASS,200,17.283,0.0
3.98,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5570,initial,1721,PASS,200,3.98,0.0
18.331,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,8777,initial,7398,PASS,200,18.331,0.0
9.561,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,23647,retry,4481,PASS,200,9.561,0.0
4.089,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,5759,initial,1778,PASS,200,4.089,0.0
1.09,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,2950,initial,290,PASS,200,1.09,0.0
14.958,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,9017,initial,7382,PASS,200,14.958,0.0
15.346,1,rawData\เขต 2 อ.เมืองฯ\ตำบลขี้เหล็ก\ตำบลขี้เหล็ก\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,23911,retry,7386,PASS,200,15.346,0.0
4.775,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 1\5 ทับ 18 (บช).pdf,5424,initial,1558,PASS,200,4.775,0.0
3.829,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 1\5 ทับ 18.pdf,5627,initial,1715,PASS,200,3.829,0.0
17.846,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,9704,initial,7771,PASS,200,17.846,0.0
4.567,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,5462,initial,1753,PASS,200,4.567,0.0
24.843,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,8929,initial,7332,PASS,200,24.843,0.0
15.765,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,25008,retry,7333,PASS,200,15.765,0.0
23.213,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,5762,initial,1703,PASS,200,23.213,0.0
5.7,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5863,initial,1692,PASS,200,5.7,0.0
3.981,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,5843,initial,1732,PASS,200,3.981,0.0
21.088,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,9862,initial,7756,PASS,200,21.088,0.0
19.763,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,25386,retry,7754,PASS,200,19.763,0.0
4.282,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5974,initial,1738,PASS,200,4.282,0.0
10.269,1,rawData\เขต 2 อ.เมืองฯ\ตำบลปะอาว\ตำบลปะอาว\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,7316,initial,4396,PASS,200,10.269,0.0
